,Infected,predicted_Infected
2021-11-07,371,351.21832884097034
2021-11-08,381,367.1049868766404
2021-11-09,377,385.0424403183024
2021-11-10,381,383.9265091863517
2021-11-11,388,389.8376288659794
2021-11-12,397,393.8639798488665
2021-11-13,403,404.88089330024815
2021-11-14,411,424.5717761557177
2021-11-15,433,431.8822170900693
2021-11-16,455,456.7912087912088
2021-11-17,480,476.8020833333333
2021-11-18,503,527.713717693837
2021-11-19,553,518.4629294755878
2021-11-20,570,585.0157894736842
2021-11-21,603,593.63184079602
2021-11-22,628,646.2085987261148
2021-11-23,673,667.1916790490342
2021-11-24,715,727.5930069930071
2021-11-25,773,736.2742561448902
2021-11-26,796,833.2085427135678
2021-11-27,858,825.6876456876456
2021-11-28,890,878.2449438202248
2021-11-29,911,922.2392974753019
2021-11-30,944,960.2171610169491
2021-12-01,995,1021.7969849246233
2021-12-02,1077,1018.096564531105
2021-12-03,1102,1130.7522686025409
2021-12-04,1157,1141.0509939498704
2021-12-05,1198,1212.0492487479132
2021-12-06,1255,1239.0470119521915
2021-12-07,1298,1330.4160246533127
2021-12-08,1376,1347.052325581395
2021-12-09,1428,1471.3949579831933
2021-12-10,1527,1500.007858546169
2021-12-11,1604,1584.1197007481296
2021-12-12,1664,1657.016826923077
2021-12-13,1719,1710.4642233856894
2021-12-14,1767,1772.5059422750423
2021-12-15,1822,1770.8792535675082
2021-12-16,1826,1858.9189485213587
2021-12-17,1863,1837.7616747181964
2021-12-18,1875,1847.1024
2021-12-19,1859,1893.1549220010756
2021-12-20,1877,1866.923281832712
2021-12-21,1885,1864.055172413793
2021-12-22,1872,1865.8680555555557
2021-12-23,1853,1849.774419859687
2021-12-24,1831,1829.7236482796284
2021-12-25,1808,1814.7964601769913
2021-12-26,1792,1817.0803571428567
2021-12-27,1801,1739.2648528595225
2021-12-28,1748,1725.7866132723113
2021-12-29,1675,1688.5158208955222
2021-12-30,1618,1610.815822002472
2021-12-31,1556,1548.3303341902313
2022-01-01,1489,1513.1551376762927
2022-01-02,1448,1410.8480662983425
2022-01-03,1372,1391.0087463556854
2022-01-04,1318,1308.5007587253417
2022-01-05,1257,1251.9427207637232
2022-01-06,1194,1214.889447236181
2022-01-07,1154,1125.7123050259968
2022-01-08,1088,1122.1801470588234
2022-01-09,1058,1026.2986767485822
2022-01-10,998,1067.5410821643286
2022-01-11,1007,1027.7318768619664
2022-01-12,1037,1005.0578592092575
2022-01-13,1035,1109.1391304347826
2022-01-14,1107,1053.69918699187
2022-01-15,1127,1121.7338065661045
2022-01-16,1142,1151.671628721541
2022-01-17,1167,1172.3359040274208
2022-01-18,1198,1243.9557595993322
2022-01-19,1277,1248.6593578700079
2022-01-20,1331,1345.1194590533437
2022-01-21,1402,1348.0884450784592
2022-01-22,1420,1413.8478873239437
2022-01-23,1432,1459.6648044692738
2022-01-24,1472,1506.907608695652
2022-01-25,1549,1515.713363460297
2022-01-26,1595,1646.1159874608152
2022-01-27,1695,1658.9882005899703
2022-01-28,1763,1818.0629608621668
2022-01-29,1891,1900.0497091485986
2022-01-30,2038,2074.7183513248283
2022-01-31,2236,2183.8318425760285
2022-02-01,2396,2428.243739565943
2022-02-02,2602,2725.6571867794005
2022-02-03,2960,3019.550675675676
2022-02-04,3435,3476.1688500727796
2022-02-05,4034,4028.5039662865647
2022-02-06,4731,4578.858592263792
2022-02-07,5370,5235.816201117318
2022-02-08,5943,6077.506309944473
2022-02-09,6726,6627.77921498662
2022-02-10,7501,7510.595387281695
2022-02-11,8376,8174.442215854823
2022-02-12,9128,9077.058720420684
2022-02-13,9892,9880.054185200162
2022-02-14,10707,10746.590454842626
2022-02-15,11632,12023.283528198075
2022-02-16,13062,12754.057877813506
2022-02-17,14322,14243.982404692082
2022-02-18,15618,15331.637725701115
2022-02-19,16719,16751.120043064777
2022-02-20,17932,17909.618057104617
2022-02-21,19209,19163.313863293253
2022-02-22,20528,21309.750438425563
2022-02-23,22773,22472.359372941646
2022-02-24,24930,24912.364861612514
2022-02-25,27272,27037.05668817835
2022-02-26,29577,29480.352436014473
2022-02-27,31972,31636.25190791943
2022-02-28,34198,34120.419673665136
2022-03-01,36496,37184.32798114863
2022-03-02,39683,39150.22110223522
2022-03-03,42569,43088.341891987126
2022-03-04,46222,46360.62677945567
2022-03-05,50339,49628.57581596774
2022-03-06,54049,53538.21672926418
2022-03-07,57484,57246.77066662027
2022-03-08,60885,62672.052558101335
2022-03-09,66380,65517.87338053631
2022-03-10,71431,70146.40590219933
2022-03-11,75484,77269.71111758782
2022-03-12,81654,81031.54799519925
2022-03-13,87655,86988.92051793965
2022-03-14,93382,93501.98330513376
2022-03-15,99611,97771.21930308902
2022-03-16,104293,109958.63190242874
2022-03-17,115127,109561.68665039478
2022-03-18,120943,119528.63753172982
2022-03-19,125567,124302.55453263992
2022-03-20,129055,126694.67543295497
2022-03-21,130214,133980.76335877864
2022-03-22,135184,135634.12499999997
2022-03-23,140811,138404.92961487384
2022-03-24,144166,143799.78834121776
2022-03-25,147226,144762.3423172538
2022-03-26,147835,147105.49845435788
2022-03-27,147714,145723.27159240152
2022-03-28,145604,148527.62207082225
2022-03-29,146406,149039.0792727074
2022-03-30,149860,141732.26248498596
2022-03-31,145076,147443.86955802474
2022-04-01,142737,143567.68201657594
2022-04-02,141253,141018.12934238566
2022-04-03,139552,139843.0207162921
2022-04-04,138159,137358.10062319503
2022-04-05,135987,133789.30393346425
2022-04-06,131686,131961.68731679907
2022-04-07,127788,128479.07265157919
2022-04-08,124676,124278.53456960441
2022-04-09,121252,120976.39712334641
2022-04-10,117654,117585.19210566576
2022-04-11,114096,113870.58492848129
2022-04-12,110427,108036.13203292673
2022-04-13,104562,104896.25078900556
2022-04-14,99325,99822.62799899321
2022-04-15,94823,93991.24236735815
2022-04-16,89731,90191.2761921744
2022-04-17,85348,86192.14090546938
2022-04-18,81982,81364.91288331586
2022-04-19,78156,76195.97318184144
2022-04-20,72640,73626.30892070485
2022-04-21,68430,68113.66710507088
2022-04-22,64166,64351.885110494666
2022-04-23,60342,60553.724934539794
2022-04-24,56945,58119.90545262973
2022-04-25,54848,52974.797257876315
2022-04-26,51024,50240.78519912199
2022-04-27,46738,45869.22759253872
2022-04-28,43505,42178.069594731794
2022-04-29,40785,39861.4144447894
2022-04-30,38465,37508.60111221498
2022-05-01,36753,35487.54744564201
2022-05-02,35655,34868.19348439111
2022-05-03,33004,32481.66779943489
2022-05-04,30367,29823.1236990369
2022-05-05,28574,27906.065062460104
2022-05-06,26367,26044.86489160599
2022-05-07,25058,24563.658348543533
2022-05-08,24224,23038.16041996693
2022-05-09,23752,22685.193157815724
